"Year","Month","er_MSL","er_SLG1","er_SLG2","er_SLG3","er_SLG4","er_SLG5","er_SLG6","er_SLG7","er_SLG8","er_SLG9","er_SLG10","er_SLG11","er_SLG12","er_SLG13","er_CaG1","er_CaG2","er_CaG3","er_CaG4","er_CaG5","er_CaG6","MeanNoMG","MeanW_MG"
"2017","7","174.812","174.787","NA","NA","NA","174.823","NA","174.784","174.812","NA","174.809","NA","174.819","174.826","174.815","174.861","174.814","174.838","NA","174.835","174.818583333333","174.818076923077"
"2017","8","174.704","174.697","NA","NA","NA","174.706","NA","174.692","174.708","NA","174.694","NA","174.7","174.7","174.706","174.705","174.697","174.703","NA","174.722","174.7025","174.702615384615"
"2017","9","174.588","174.55","NA","NA","NA","174.604","NA","174.548","174.576","NA","174.601","NA","174.627","174.615","174.586","174.553","174.593","174.548","NA","174.639","174.586666666667","174.586769230769"
"2017","10","174.497","174.511","NA","NA","NA","174.46","NA","174.502","174.509","NA","174.467","NA","174.461","NA","174.502","174.733","174.364","174.649","174.583","174.34","174.50675","174.506"
"2017","11","174.492","174.529","NA","NA","NA","174.448","NA","174.524","174.519","NA","174.453","NA","174.459","NA","174.509","174.523","174.472","174.524","174.549","NA","174.500818181818","174.500083333333"
"2017","12","174.45","174.539","NA","NA","NA","174.362","NA","174.528","174.509","NA","174.356","NA","174.344","NA","174.387","174.63","174.284","174.562","174.473","174.287","174.438416666667","174.439307692308"
"2018","1","174.383","174.396","NA","NA","NA","174.33","NA","174.412","174.414","NA","174.348","NA","174.363","NA","174.412","174.322","174.422","174.361","174.394","174.478","174.387666666667","174.387307692308"
"2018","2","174.437","174.402","NA","NA","NA","174.43","NA","174.415","174.439","NA","174.444","NA","174.459","NA","174.391","174.361","174.393","174.376","174.391","174.427","174.410666666667","174.412692307692"
"2018","3","174.675","174.606","NA","NA","NA","174.695","NA","174.62","174.658","NA","174.689","NA","174.735","NA","174.665","174.704","174.634","174.689","174.672","174.609","174.664666666667","174.665461538462"
"2018","4","174.772","174.74","NA","NA","174.853","174.772","NA","174.747","174.77","NA","174.772","174.77","174.794","NA","174.964","174.253","175.114","174.409","174.659","175.258","174.776785714286","174.776466666667"
"2018","5","174.868","174.82","NA","174.852","174.925","174.892","NA","174.825","174.858","NA","174.908","174.847","174.931","NA","174.895","174.863","174.9","174.866","174.89","174.912","174.878933333333","174.87825"
"2018","6","174.877","174.827","NA","174.859","174.939","174.908","NA","174.824","174.861","NA","174.913","174.847","174.942","NA","174.884","174.843","174.897","174.848","174.871","NA","174.875928571429","174.876"
"2018","7","174.815","174.778","NA","174.798","174.869","174.835","NA","174.77","174.804","NA","174.836","174.797","174.854","NA","174.816","174.779","174.83","174.79","174.811","174.862","174.815266666667","174.81525"
"2018","8","174.714","174.712","NA","174.704","174.747","174.708","NA","174.7","174.721","NA","174.71","174.722","174.715","NA","174.706","174.728","174.711","174.714","174.719","174.743","174.717333333333","174.717125"
"2018","9","174.65","174.586","NA","174.624","174.711","174.686","NA","174.582","174.622","NA","174.696","174.606","174.731","NA","174.672","174.608","174.691","174.626","174.663","174.728","174.655466666667","174.655125"
"2018","10","174.577","174.59","NA","174.573","174.602","174.54","NA","174.584","174.594","NA","174.531","174.589","174.538","NA","174.546","174.771","174.435","174.702","174.61","174.401","174.573733333333","174.5739375"
"2018","11","174.58","174.631","NA","NA","NA","174.533","NA","174.623","174.616","NA","174.525","NA","174.533","NA","174.625","174.468","174.665","174.522","174.599","174.707","174.58725","174.586692307692"
"2018","12","174.598","174.606","NA","NA","NA","174.578","NA","174.6","174.612","NA","174.583","NA","174.593","NA","174.62","174.43","174.675","174.478","174.524","174.706","174.58375","174.584846153846"
"2019","1","174.634","174.689","NA","NA","NA","174.585","NA","174.686","174.678","NA","174.578","NA","174.594","NA","174.626","174.755","174.566","174.714","174.639","174.556","174.638833333333","174.638461538462"
"2019","2","174.615","174.627","NA","NA","NA","174.571","NA","174.652","174.652","NA","174.567","NA","174.601","NA","174.6","174.816","174.579","174.759","174.64","174.462","174.627166666667","174.626230769231"
"2019","3","174.666","174.628","NA","NA","NA","174.651","NA","174.656","174.68","NA","174.658","NA","174.666","NA","174.647","174.807","174.55","174.782","174.693","174.519","174.661416666667","174.661769230769"
"2019","4","174.821","174.735","NA","NA","NA","174.848","NA","174.769","174.8","NA","174.855","NA","174.895","NA","174.76","174.919","174.696","174.863","174.809","174.609","174.7965","174.798384615385"
"2019","5","175.038","174.98","175.039","NA","NA","175.064","175.027","174.985","175.02","NA","175.071","NA","175.102","NA","175.053","175.052","175.045","175.049","175.065","175.058","175.043571428571","175.0432"
"2019","6","175.138","175.11","175.155","NA","NA","175.155","175.113","175.108","175.134","NA","175.148","NA","175.169","NA","175.13","175.167","175.112","175.145","175.168","175.112","175.137571428571","175.1376"
"2019","7","175.134","175.108","175.154","NA","NA","175.151","175.108","175.103","175.131","NA","175.137","NA","175.15","NA","175.135","175.079","175.158","175.078","175.123","175.184","175.1285","175.128866666667"
"2019","8","175.019","174.994","175.036","NA","NA","175.025","174.982","174.988","175.015","NA","175.019","NA","175.034","NA","175.044","174.902","175.068","174.938","175.006","175.11","175.0115","175.012"
"2019","9","174.874","174.828","174.874","NA","NA","174.889","174.848","174.827","174.858","NA","174.889","NA","174.904","NA","174.887","174.887","174.883","174.882","174.898","174.914","174.876285714286","174.876133333333"
"2019","10","174.746","174.733","NA","NA","NA","174.728","NA","174.728","174.748","NA","174.73","NA","174.734","NA","174.748","174.684","174.766","174.697","174.751","174.79","174.736416666667","174.737153846154"
"2019","11","174.683","174.731","NA","NA","NA","174.628","NA","174.721","174.719","NA","174.616","NA","174.614","NA","174.632","174.786","174.588","174.724","174.681","174.594","174.6695","174.670538461538"
"2019","12","174.686","174.706","NA","NA","NA","174.648","NA","174.7","174.71","NA","174.644","NA","174.64","NA","174.643","174.818","174.564","174.759","174.712","174.55","174.6745","174.675384615385"
"2020","1","174.796","174.85","NA","NA","NA","174.761","NA","174.831","174.826","NA","174.756","NA","174.76","NA","174.823","174.754","174.85","174.766","174.823","174.882","174.806833333333","174.806"
"2020","2","174.906","174.933","NA","NA","NA","174.882","NA","174.918","174.926","NA","174.861","NA","174.874","NA","174.921","174.968","174.906","174.952","174.97","174.951","174.921833333333","174.920615384615"
"2020","3","174.953","174.928","NA","NA","NA","174.96","NA","174.92","174.942","NA","174.962","NA","174.98","NA","174.952","174.822","174.982","174.853","174.932","174.971","174.933666666667","174.935153846154"
"2020","4","175.061","175.049","NA","NA","NA","175.058","NA","175.04","175.06","NA","175.045","NA","175.06","NA","175.052","175.056","175.065","175.041","175.062","175.018","175.0505","175.051307692308"
"2020","5","175.073","175.026","NA","NA","NA","175.1","NA","175.021","175.056","NA","175.102","NA","175.122","NA","175.034","175.021","175.033","175.023","175.054","175.059","175.05425","175.055692307692"
"2020","6","175.092","175.073","NA","NA","NA","175.108","NA","175.06","175.085","NA","175.103","NA","175.119","NA","175.103","174.963","175.156","175.002","175.069","175.229","175.089166666667","175.089384615385"
"2020","7","175.052","175.049","NA","NA","NA","175.056","NA","175.032","175.053","NA","175.043","NA","175.052","NA","175.077","175.008","175.103","175.014","175.057","175.131","175.05625","175.055923076923"
"2020","8","174.932","174.928","NA","NA","NA","174.938","NA","174.912","174.933","NA","174.929","NA","174.941","NA","174.963","174.855","174.987","174.885","174.945","175.066","174.940166666667","174.939538461538"
"2020","9","174.828","174.807","NA","NA","NA","174.83","NA","174.799","174.82","NA","174.828","NA","174.838","NA","174.862","174.808","174.876","174.819","174.864","174.9","174.837583333333","174.836846153846"
"2020","10","174.72","174.72","NA","NA","NA","174.705","NA","174.709","174.72","NA","174.703","NA","174.712","NA","174.673","174.892","174.56","174.822","174.766","174.567","174.712416666667","174.713"
"2020","11","174.653","174.731","NA","NA","NA","174.593","NA","174.709","174.696","NA","174.582","NA","174.571","NA","174.602","175.133","174.348","174.971","174.821","174.298","174.67125","174.669846153846"
"2020","12","174.656","174.724","NA","NA","NA","174.594","NA","174.702","174.692","NA","174.584","NA","174.576","NA","174.645","174.606","174.663","174.61","174.643","174.688","174.643916666667","174.644846153846"
"2021","1","174.692","174.698","NA","NA","NA","174.68","NA","174.521","174.703","NA","174.676","NA","174.686","NA","174.717","174.637","174.735","174.673","174.717","174.773","174.684666666667","174.685230769231"
"2021","2","174.582","174.571","NA","NA","NA","174.56","NA","174.569","174.582","NA","174.557","NA","174.567","NA","174.557","174.443","174.589","174.472","174.538","174.611","174.551333333333","174.553692307692"
"2021","3","174.582","174.55","NA","NA","NA","174.593","NA","174.548","174.568","NA","174.591","NA","174.617","NA","174.606","174.395","174.72","174.429","174.534","174.77","174.57675","174.577153846154"
"2021","4","174.631","174.612","NA","NA","NA","174.635","NA","174.602","174.621","NA","174.627","NA","174.638","NA","174.629","174.667","174.596","174.643","174.641","174.585","174.624666666667","174.625153846154"
